PHONE,HOURS,SNAP,SIC,NAICS_EXT,SALES_VOL,HDBRCH,NUMBER_EMP,EMPSIZ,FRNCOD,SQFT,SOURCE,STORE_TYPE,POINT_X,POINT_Y,STORE_NAME,ADDRESS_ID,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,ZIP,GLOBALID
(720) 201-5761,M-SA 10AM-4PM,,,,0.0,,0.0,,,,DEH,SPCL,-104.98237189,39.75543712,CURTIS PARK DELICATESSEN,222354.0,2532 CHAMPA ST,,DENVER,CO,80205,{C567F506-8446-489C-9667-9A3F6894D32A}
,,,549907,44521009,752.0,,4.0,A,,B,ESRI,SPCL,-104.97725916,39.7873632,CUSTOM SUPERFRESH POULTRY,23891.0,810 E 50TH AVE,,DENVER,CO,80216,{D05FF212-7756-4D51-87EC-D0B2C9F74600}
(360) 917-8559,TU-FR 7AM-6PM; SA 9AM-5PM,NO,546102,31181102,284.0,,4.0,A,,A,ESRI,SPCL,-104.84490799,39.67498254,DANIELS OF PARIS,0.0,12253 E ILIFF AVE,#C,AURORA,CO,80014,{9E5940A7-1814-4165-AE4D-B251E8416D32}
(303) 283-4060,M-SA 9AM-5PM,NO,546102,31181102,1420.0,,20.0,D,,B,ESRI,SPCL,-104.89664521,39.67338115,DEBY'S GLUTEN FREE,0.0,2369 S TRENTON WAY,#M,DENVER,CO,80231,{C77E3DE4-5116-49D5-8972-05971A16A255}
(303) 832-3161,M-F 8AM-9PM; SU 9:30AM-8PM,NO,541105,44511003,247.0,,1.0,A,,A,ESRI,SGS,-104.9717787,39.74026455,NAMASTE INTERNATIONAL GRCRS,178479.0,1201 E COLFAX AVE,,DENVER,CO,80218,{7C2D3A85-592A-4513-BFAA-D9BBB50213F3}
(303) 750-8875,9AM-8PM,YES,541101,44511001,741.0,,3.0,A,,A,ESRI,SGS,-104.87977194,39.68272588,NAZAR INTERNATIONAL MARKET,0.0,1842 S PARKER RD,#6,DENVER,CO,80231,{F86FD246-9244-4CB4-A3F6-B0622DC81EAA}
,,,,,0.0,,0.0,,,,DEH,SGS,-105.02548206,39.69733226,NEW SAIGON MARKET,94830.0,1076 S FEDERAL BLVD,,DENVER,CO,80219,{0887A299-1838-45EA-B0CD-B25B62AF0305}
(720) 936-0370,"SU, TU-TH, SA 8AM-7PM",,,,0.0,,0.0,,,,DEH,SGS,-105.02471643,39.70486713,NEW SAIGON MARKET AND DELI,93454.0,640 S FEDERAL BLVD,,DENVER,CO,80219,{6B4EC010-F5FD-4179-9F9A-D4D4D9D86787}
(303) 340-8539,7AM-7PM,YES,541105,44511003,988.0,,4.0,A,,A,ESRI,SGS,-104.85742033,39.7402475,NGOC ANH SUPERMARKET,0.0,11201 E COLFAX AVE,,AURORA,CO,80010,{FBD7981E-5BD6-4C80-BBC8-8644F4D8512D}
(303) 340-4186,10AM-6PM,YES,541105,44511003,247.0,,1.0,A,,A,ESRI,SGS,-104.84758791,39.76026602,NGOC PHU ASIAN MARKET,0.0,3133 PEORIA ST,#204,AURORA,CO,80010,{5D61B5BC-8A65-4ACF-8DEA-656167C3EE39}
(303) 936-4845,9AM-8PM,YES,541105,44511003,988.0,,4.0,A,,A,ESRI,SGS,-105.01345443,39.71026258,PACIFIC OCEAN INTL SUPERMARKET,,2200 W ALAMEDA AVE,#2B,DENVER,CO,80223,{367D35ED-2E36-4F33-A39F-DE7BD8BCBD68}
(303) 337-6454,M-SA 9AM-8PM; SU 10-6PM,YES,541105,44511003,741.0,,3.0,A,,A,ESRI,SGS,-104.86599177,39.68129354,SOLOMONS GROCERY & EUROPEAN,0.0,1939 S HAVANA ST,,AURORA,CO,80014,{975EA8AF-EDB4-476A-A816-8579DC9292DC}
(303) 329-8143,M-F 9AM-7PM; SA 8AM-6PM; SU 9AM-3PM,YES,541105,44511003,1729.0,,7.0,B,,B,ESRI,SGS,-104.93310865,39.75121113,SPINELLI'S MARKET,349180.0,4621 E 23RD AVE,,DENVER,CO,80207,{4C4BFC2C-2013-470A-A240-358FF4771C89}
(303) 936-3264,8AM-10PM,YES,541105,44511003,988.0,,4.0,A,,A,ESRI,SGS,-105.02454675,39.70773199,STORE PEREZ,93121.0,490 S FEDERAL BLVD,,DENVER,CO,80219,{437CB2BE-BCCF-4FFB-BC26-A575B0FCD10D}
(303) 936-5946,8AM-9PM,YES,,,0.0,,0.0,,,,DEH,SGS,-105.00833739,39.69643508,STORE PEREZ II,102708.0,1798 W MISSISSIPPI AVE,,DENVER,CO,80223,{407AF660-8932-43F2-A502-E238D6D63EBD}
(303) 761-4430,M-SA 8AM-9PM; SU 8AM-8PM,YES,,,0.0,,0.0,,,,DEH,SGS,-105.02438052,39.66567218,SUPER CARNICERIA COMPARE,352144.0,2796 S FEDERAL BLVD,,DENVER,CO,80236,{8355AE44-8A48-48AF-BB72-FCEDA825AA72}
(303) 534-5140,"M-TH 6AM-11PM; FR, SA 6AM-12PM; SU 6AM-10PM",NO,546102,31181102,2840.0,,40.0,D,,B,ESRI,SGS,-104.99923173,39.74809809,THE MARKET AT LARIMER SQUARE,54006.0,1445 LARIMER ST,,DENVER,CO,80202,{F4E1AE27-C51A-4B9A-9522-BF70F126D856}
(720) 880-4500,M-TH 11AM-8PM; FR 11AM-9PM; S 11AM-8AM; SU 11AM-5AM,YES,541103,44512001,896.0,,4.0,A,,A,ESRI,SGS,-104.98702443,39.73141591,TONY'S MARKET,172575.0,950 BROADWAY,,DENVER,CO,80203,{E7F5F37B-94DE-4B86-A9B2-414FE9A5290A}
(720) 377-3860,M-SA 7AM-7PM; SU 9AM-6PM,YES,542107,44521006,13860.0,,60.0,E,,B,ESRI,SGS,-105.079499,39.61068881,TONY'S MARKET,0.0,7421 W BOWLES AVE,#2,LITTLETON,CO,80123,{B9B2013E-BADE-46B0-A13A-95A66C0CA305}
(303) 433-7336,,,,,0.0,,0.0,,,,DEH,SGS,-105.04428936,39.75815592,TT FOOD MART,49984.0,4400 W 29TH AVE,,DENVER,CO,80212,{371D1FD8-B079-419E-91FF-47926B83BA9D}
(303) 975-9900,9AM-8PM,YES,541105,44511003,4199.0,,17.0,C,,B,ESRI,SGS,-105.06124772,39.70985776,VIET HOA SUPERMARKET,0.0,5810 W ALAMEDA AVE,#101,LAKEWOOD,CO,80226,{98854AA1-1A47-4FB4-81B4-C589CE401687}
(303) 340-4455,6AM-MIDNIGHT,YES,541105,44511003,24453.0,2,99.0,E,D,B,ESRI,SM,-104.90094798,39.72047764,ALBERTSONS,168399.0,200 QUEBEC ST,#400,DENVER,CO,80230,{65E2DFCD-E14D-4C96-8C4E-0B0A48F22C9F}
(303) 744 8531,5AM-1AM,YES,541105,44511003,27170.0,2,110.0,F,D,D,ESRI,SM,-104.9888002,39.71063001,ALBERTSONS,164573.0,323 S BROADWAY,,DENVER,CO,80209,{BEE979C7-1E49-4E52-960D-F7EBBE1FBFF4}
(720) 235-3900,8AM-9PM,YES,541105,44511003,,,,,,,DEH,SM,-105.00568864,39.78472118,SAVE-A-LOT,176297.0,4860 PECOS ST,,DENVER,CO,80221,{C32CB158-810B-4812-8C96-B4267B9DA975}
(303) 294-0319,M-SA 8AM-8PM; SU 8AM-6PM,YES,541105,44511003,6175.0,,25.0,D,,B,ESRI,SM,-104.97256835,39.76406808,DOWNING SUPERMARKET,174018.0,3340 DOWNING ST,,DENVER,CO,80205,{C2F0BAEF-87C5-42FC-BDCD-70FE6F7B984B}
(303) 364-9218,5AM-MIDNIGHT,YES,541105,44511003,34580.0,2,140.0,F,,D,ESRI,SM,-104.84842788,39.7264155,KING SOOPERS,0.0,655 PEORIA ST,,AURORA,CO,80011,{04CC1A9F-48B7-4D4A-9304-095860EB21A6}
(303) 755-1244,5AM-MIDNIGHT,YES,541105,44511003,49400.0,2,200.0,F,,D,ESRI,SM,-104.86744043,39.69602355,KING SOOPERS,0.0,1155 S HAVANA ST,#1,AURORA,CO,80012,{10DB5F12-6E81-4C3D-B1FC-BB48207CD303}
(303) 793-9080,24 HOURS,YES,541105,44511003,41990.0,2,170.0,F,,D,ESRI,SM,-104.88406943,39.62653944,KING SOOPERS,0.0,4910 S YOSEMITE ST,#B2,GREENWOOD VLG,CO,80237,{F86E2367-8CCC-4005-A835-CDAE894AE110}
(303) 750-2450,24 HOURS,YES,541105,44511003,33345.0,2,135.0,F,,D,ESRI,SM,-104.84386109,39.65986665,KING SOOPERS,0.0,3190 S PARKER RD,,AURORA,CO,80014,{198225E7-75F8-4C9D-9467-6241038E2DAA}
(303) 758-1210,24 HOURS,YES,541105,44511003,55081.0,2,223.0,F,,D,ESRI,SM,-104.91418253,39.65184126,KING SOOPERS,245648.0,6470 E HAMPDEN AVE,,DENVER,CO,80222,{40CA7936-C163-4B5E-BAB6-EB0590837C2B}
(303) 761-0013,5AM-MIDNIGHT,YES,541105,44511003,33345.0,2,135.0,F,,D,ESRI,SM,-104.98941546,39.6556472,KING SOOPERS,0.0,101 ENGLEWOOD PKWY,#A,ENGLEWOOD,CO,80110,{1EAF1D39-B8DC-45EC-8ACC-E128614114AA}
(303) 722-5779,24 HOURS,YES,541105,44511003,49400.0,2,200.0,F,,D,ESRI,SM,-104.9415548,39.70267886,KING SOOPERS,164560.0,825 S COLORADO BLVD,,DENVER,CO,80246,{B873FDC5-6A3A-44EB-B4F9-041B48A8B0AF}
(303) 512-0122,24 HOURS,YES,541105,44511003,37791.0,2,153.0,F,,D,ESRI,SM,-104.93682551,39.66669701,KING SOOPERS,143820.0,2750 S COLORADO BLVD,,DENVER,CO,80222,{D9ABA5CE-4A97-4742-91B7-A28486B9103D}
(303) 399-1086,24 HOURS,YES,541105,44511003,67184.0,2,272.0,G,,D,ESRI,SM,-104.91771201,39.73760525,KING SOOPERS,166484.0,1355 KRAMERIA ST,,DENVER,CO,80220,{693A52DB-6094-4AA6-A31F-04B0715089BE}
(303) 571-5566,24 HOURS,YES,541105,44511003,24700.0,2,100.0,F,,D,ESRI,SM,-104.99814826,39.73760746,KING SOOPERS,221881.0,1331 SPEER BLVD,,DENVER,CO,80204,{C5B3DDAF-63F8-427A-A0E3-78CA41343033}
(303) 936-2375,5AM-MIDNIGHT,YES,541105,44511003,33345.0,2,135.0,F,,D,ESRI,SM,-105.02112874,39.68006272,KING SOOPERS,171046.0,2727 W EVANS AVE,,DENVER,CO,80219,{C8777E37-3CDC-4EC2-B407-A723482B24C7}
(303) 936-7493,5AM-MIDNIGHT,YES,541105,44511003,35321.0,2,143.0,F,,D,ESRI,SM,-105.05219755,39.69084412,KING SOOPERS,98306.0,5125 W FLORIDA AVE,,DENVER,CO,80219,{50C99173-4E80-4607-9840-3FC9A4667565}
(303) 985-8795,24 HOURS,YES,541105,44511003,49400.0,2,200.0,F,,D,ESRI,SM,-105.08360295,39.68090643,KING SOOPERS,0.0,1927 S WADSWORTH BLVD,#1,LAKEWOOD,CO,80227,{342ADF1B-7741-493C-B58C-296844B0E9FF}
(303) 937-4400,24 HOURS,YES,541105,44511003,59280.0,2,240.0,F,,D,ESRI,SM,-105.0514759,39.65458532,KING SOOPERS,0.0,3100 S SHERIDAN BLVD,#200,DENVER,CO,80227,{47A22DD9-FA19-42F4-AE88-B32FB4A6AA13}
(303) 979-2280,24 HOURS,YES,541105,44511003,40755.0,2,165.0,F,,D,ESRI,SM,-105.07178934,39.59344823,KING SOOPERS,0.0,6760 S PIERCE ST,,LITTLETON,CO,80128,{5A81CAA5-EC04-4486-91B6-B230738B1913}
(303) 371-8767,24 HOURS,YES,541105,44511003,24700.0,2,100.0,F,,D,ESRI,SM,-104.7701705,39.78533987,KING SOOPERS,190773.0,18605 GREEN VALLEY RANCH BLVD,,DENVER,CO,80249,{A200D822-F5FD-4487-AD7E-A58DA8EE5ED2}
(303) 333-3223,24 HOURS,YES,541105,44511003,21736.0,2,88.0,E,,B,ESRI,SM,-104.90134556,39.75654958,KING SOOPERS,173947.0,2810 QUEBEC ST,,DENVER,CO,80207,{7FB18478-F353-47DD-BE7D-EED2C286C753}
(303) 287-3419,M 5AM-11PM; TU-SUn 6AM-11PM,YES,541105,44511003,1976.0,2,8.0,B,,B,ESRI,SM,-104.93034877,39.80860093,KING SOOPERS,0.0,4850 E 62ND AVE,,COMMERCE CITY,CO,80022,{CB0E150E-C10C-4B88-A4AF-9B934E27DF51}
(720) 488-3401,5AM-MIDNIGHT,YES,541105,44511003,40755.0,2,165.0,F,,D,ESRI,SM,-104.9217752,39.60871135,KING SOOPERS,,6000 HOLLY  ST,,GREENWOOD VLG,CO,80121,{F3D9D52E-FB88-4A1A-8CF1-47593A684B1D}
(303) 425-7356,24 HOURS,YES,541105,44511003,21736.0,2,88.0,E,,B,ESRI,SM,-105.05430463,39.77035931,KING SOOPERS,,3817 SHERIDAN BLVD,,WHEAT RIDGE,CO,80212,{AB7FBF87-555C-4390-9D4B-DABBD3CC0C5F}
(303) 429-1597,24 HOURS,YES,541105,44511003,36556.0,2,148.0,F,,D,ESRI,SM,-105.05187117,39.81143648,KING SOOPERS,0.0,6350 SHERIDAN BLVD,#1,ARVADA,CO,80003,{06DE57EB-9DF8-4217-BD39-6FD8C2F740F1}
,,,546102,31181102,71.0,,1.0,A,,A,ESRI,SPCL,-105.08140437,39.76222649,DOLCE SICILIANT ITALIAN BAKERY,0.0,3210 WADSWORTH BLVD,,WHEAT RIDGE,CO,80033,{937E6159-EB1B-4D0F-9058-6A2CFBE23871}
(303) 292-6303,24 HOURS,NO,,,0.0,,0.0,,,,DEH,CSG,-104.94962722,39.78074409,PILOT TRAVEL CENTER,,4600 N STEELE ST,,DENVER,CO,80216,{80241B18-9152-4DE7-BBE6-E436E3648958}
(303) 237-4988,24 HOURS,YES,541105,44511003,34580.0,2,140.0,F,,D,ESRI,SM,-105.05612517,39.74481064,KING SOOPERS,0.0,1725 SHERIDAN BLVD,#1,EDGEWATER,CO,80214,{AC20DD09-905E-4D5C-BC24-4F0340266756}
(303) 320-3100,24 HOURS,YES,,,0.0,,0.0,,,,DEH,SM,-104.93252587,39.70793205,KING SOOPERS,0.0,4600 LEETSDALE DR,,DENVER,CO,80246,{86BCFAC1-965F-4F5C-A72C-7C8EE0BA3A11}
(303) 922-7412,7AM-11PM,YES,,,0.0,,0.0,,,,DEH,SM,-105.02406179,39.69229745,LOWES AVANZA,100379.0,1320 S FEDERAL BLVD,,DENVER,CO,80219,{D96C14F2-7733-40BF-9599-7F8FEA520D1B}
(303) 253-7640,7AM-10PM,YES,541105,44511003,8645.0,,35.0,D,,B,ESRI,SM,-105.03288,39.7188592,MI PUEBLO LATIN MARKET,76270.0,125 KNOX CT,,DENVER,CO,80219,{370DCA0D-C816-4E3F-8F45-AE16C92AA53F}
(303) 756-8400,M-SA 8:56AM-8:04PM; SU 9:56AM-6:06PM,YES,541105,44511003,21736.0,2,88.0,E,,B,ESRI,SM,-104.94240946,39.67926394,NATURAL GROCERS-VITAMIN CTTG,245178.0,2033 S COLORADO BLVD,,DENVER,CO,80222,{8466E575-9FC4-4ED6-8765-78F383BD3FBB}
(303) 399-0164,M-SA 8:56AM-8:04PM; SU 9:56AM-6:06PM,YES,549904,44619106,2265.0,2,15.0,C,,B,ESRI,SM,-104.926202,39.7085122,NATURAL GROCERS-VITAMIN CTTG,136460.0,5231 LEETSDALE DR,,DENVER,CO,80246,{153F0630-AD61-4231-AFDD-E40011D49A67}
(303) 989-4866,M-SA 8:56AM-8:04PM; SU 8:56AM-6:06PM,YES,549901,44619103,4379.0,2,29.0,D,,B,ESRI,SM,-105.08317082,39.65697944,NATURAL GROCERS-VITAMIN CTTG,0.0,3333 S WADSWORTH BLVD,,LAKEWOOD,CO,80227,{3C5EDEDE-B998-4425-99F2-C6AF5D2F86F0}
(303) 458-5300,M-SA 8:56AM-8:04PM; SU 9:56AM-6:06PM,YES,549904,44619106,4077.0,2,27.0,D,,B,ESRI,SM,-105.00878541,39.75650618,NATURAL GROCERS-VITAMIN CTTG,189839.0,2375 15TH ST,,DENVER,CO,80202,{E108EBF0-A0D7-43AA-AD7B-046D2272CC4C}
(303) 481-2279,5AM-MIDNIGHT,YES,541105,44511003,24700.0,2,100.0,F,V,D,ESRI,SM,-104.86714559,39.68620555,SAFEWAY,0.0,1677 S HAVANA ST,,AURORA,CO,80302,{2D38D2EC-0C94-4380-A090-04ED4A56758E}
(303) 751-6603,5AM-11PM,YES,541105,44511003,21983.0,2,89.0,E,V,B,ESRI,SM,-104.84563222,39.6962653,SAFEWAY,0.0,12200 E MISSISSIPPI AVE,,AURORA,CO,80012,{4BEE1498-8EF5-4303-8995-74B2E7893B30}
(303) 691-0051,5AM-MIDNIGHT,YES,541105,44511003,13585.0,2,55.0,E,V,B,ESRI,SM,-104.93017888,39.65246823,SAFEWAY,151416.0,4950 E HAMPDEN AVE,,DENVER,CO,80222,{DE305D6F-7DB5-4D6E-8E51-81D811E0523A}
(303) 781-0463,5AM-MIDNIGHT,YES,541105,44511003,24700.0,2,100.0,F,V,D,ESRI,SM,-104.98443002,39.65186884,SAFEWAY,0.0,201 E JEFFERSON AVE,,ENGLEWOOD,CO,80113,{0F46BA47-CAA4-491F-99C6-AC3BE3A7DEB6}
(303) 691-8870,5AM-MIDNIGHT,YES,541105,44511003,24700.0,2,100.0,F,V,D,ESRI,SM,-104.91409586,39.66812977,SAFEWAY,174788.0,6460 E YALE AVE,#F,DENVER,CO,80222,{F9B96621-E904-4F7D-933F-6744A9B36089}
(303) 377-6939,6AM-MIDNIGHT,YES,541105,44511003,24700.0,2,100.0,F,V,D,ESRI,SM,-104.90514838,39.69765006,SAFEWAY,0.0,7150 LEETSDALE DR,#MAIN,DENVER,CO,80224,{5BE7D242-3F93-413E-BC33-3F9CA93F125B}
(303) 691-2960,5AM-MIDNIGHT,YES,541105,44511003,24206.0,2,98.0,E,V,B,ESRI,SM,-104.94243143,39.6869037,SAFEWAY,180168.0,1653 S COLORADO BLVD,,DENVER,CO,80222,{4C23926D-1EB4-43D2-804B-AEA6380612AE}
(303) 242-3523,6AM-MIDNIGHT,YES,541105,44511003,18031.0,2,73.0,E,V,B,ESRI,SM,-104.91567506,39.73721948,SAFEWAY,378731.0,6220 E 14TH AVE,#1,DENVER,CO,80220,{36A1B64E-A2A5-40B3-A562-0C6D5ACF4DDB}
(303) 355-5486,6AM-MIDNIGHT,YES,541105,44511003,24700.0,2,100.0,F,V,D,ESRI,SM,-104.95214497,39.71690558,SAFEWAY,84967.0,3110 E 1ST AVE,,DENVER,CO,80206,{9D8AD3D6-C3A3-4FB5-84D5-F4AE348B7C22}
(303) 777-1231,5AM-MIDNIGHT,YES,541105,44511003,17290.0,2,70.0,E,V,B,ESRI,SM,-104.9732791,39.72506262,SAFEWAY,82221.0,560 CORONA ST,,DENVER,CO,80218,{8393387F-0296-4A90-BE80-533DF420334C}
(303) 722-6117,5AM-1AM,YES,541105,44511003,33345.0,2,135.0,F,V,D,ESRI,SM,-104.9720455,39.67741862,SAFEWAY,112091.0,2150 S DOWNING ST,,DENVER,CO,80210,{0A59A06B-99EF-4EA6-B164-D2EF82376CFD}
(303) 989-9892,5AM-11:30PM,YES,541105,44511003,20995.0,2,85.0,E,V,B,ESRI,SM,-105.05515434,39.6811941,SAFEWAY,59397.0,1955 S SHERIDAN BLVD,,DENVER,CO,80227,{B0915B4D-442A-431E-8389-162276D67BC9}
(303)973-6770,5AM-MIDNIGHT,YES,541105,44511003,16302.0,2,66.0,E,V,B,ESRI,SM,-105.11119735,39.62561497,SAFEWAY,0.0,5025 S KIPLING PKWY,,LITTLETON,CO,80127,{463A2884-AFB2-4491-98A5-865A5FABE969}
(303) 371-1230,6AM-11PM,YES,541105,44511003,15067.0,2,61.0,E,V,B,ESRI,SM,-104.80864016,39.78610163,SAFEWAY,246503.0,4884 CHAMBERS RD,,DENVER,CO,80239,{7E8CF26C-161C-479B-B8B4-8DB04B12168C}
(303) 861-8169,6AM-MIDNIGHT,YES,541105,44511003,13585.0,2,55.0,E,V,B,ESRI,SM,-104.9775775,39.7489739,SAFEWAY,0.0,757 E 20TH AVE,#1,DENVER,CO,80205,{6C122272-4588-4C85-944A-291C0619B5BC}
(303) 458-8418,5:30AM-MIDNIGHT,YES,541105,44511003,27170.0,2,110.0,F,V,D,ESRI,SM,-105.03693714,39.7762322,SAFEWAY,29410.0,3800 W 44TH AVE,,DENVER,CO,80211,{6B89940E-1E69-4C71-803B-2E4EFA3DDC75}
(303) 456-2670,5AM-MIDNIGHT,YES,541105,44511003,32110.0,2,130.0,F,V,D,ESRI,SM,-105.07956611,39.77119869,SAFEWAY,0.0,3900 WADSWORTH BLVD,,WHEAT RIDGE,CO,80033,{95B1C76D-DFB1-4B7B-82AF-1AEEF099F4C9}
(303) 477-5091,6AM-11PM,YES,541105,44511003,17290.0,2,70.0,E,V,B,ESRI,SM,-105.02432322,39.75568141,SAFEWAY,48134.0,2660 N FEDERAL BLVD,,DENVER,CO,80211,{FE4CC778-B200-4DE2-BBB8-BC9E75E119BE}
(303) 935-0880,8AM-9PM,YES,541105,44511003,7410.0,2,30.0,D,u,B,ESRI,SM,-105.04303976,39.6906514,SAVE-A-LOT,98260.0,4255 W FLORIDA AVE,,DENVER,CO,80219,{79193FE0-C16B-4513-A269-1236A938735E}
(303) 468-6290,8AM-9PM,YES,541105,44511003,4446.0,2,18.0,C,u,B,ESRI,SM,-105.06946413,39.7409916,SAVE-A-LOT,0.0,6601 W COLFAX AVE,,LAKEWOOD,CO,80214,{FA6C0768-DD96-4311-906B-0C333B6E0785}
(303) 433-4405,8AM-9PM,YES,541105,44511003,3705.0,2,15.0,C,u,B,ESRI,SM,-105.01985997,39.76901471,SAVE-A-LOT,185176.0,2630 W 38TH AVE,,DENVER,CO,80211,{D02B0746-4741-4FDF-AFF8-A06E15EF8B93}
(303) 814-8646,8AM-9PM,YES,,,0.0,,0.0,,,,DEH,SM,-105.02590252,39.6808927,SAVE-A-LOT,116610.0,1951 S FEDERAL BLVD,,DENVER,CO,80219,{8E438400-04C7-422A-977C-4B100538F430}
(720) 278-2008,7AM-10PM,YES,543102,44523001,666.0,2,3.0,A,,A,ESRI,SM,-104.86277201,39.69598494,SPROUTS FARMERS MARKET,,1150 IRONTON ST,,AURORA,CO,80010,{510D7348-4067-4DE2-88E3-9B3948C09A4B}
(303) 758-4400,7AM-11PM,YES,541105,44511003,18525.0,,75.0,E,,B,ESRI,SM,-104.93943711,39.66425826,SPROUTS FARMERS MARKET,176682.0,2880 S COLORADO BLVD,,DENVER,CO,80222,{39C891F0-743C-4963-BC2F-ADB0C5949354}
(303) 433-2350,7AM-11PM,YES,541105,44511003,19760.0,,80.0,E,,B,ESRI,SM,-105.04830921,39.76898661,SPROUTS FARMERS MARKET,0.0,4700 W 38TH AVE,#B,DENVER,CO,80212,{C4AD164E-9CB2-4737-B7C0-5DA31F1624A4}
(720) 214-0410,7AM-11PM,YES,541105,44511003,988.0,,4.0,A,,A,ESRI,SM,-105.09234255,39.6150817,SPROUTS FARMERS MARKET,156967.0,8601 W CROSS DR,,LITTLETON,CO,80123,{159EA914-2422-42E6-B00C-7113EB396705}
(303) 218-6237,5AM-11PM,YES,,,0.0,,0.0,,,,DEH,SM,-104.81145479,39.78626403,WALMART NEIGHBORHOOD STORE,170836.0,5141 CHAMBERS RD,,DENVER,CO,80239,{011E026B-9FCD-4051-A2BE-8C8D959777C7}
(303) 218-4873,24 HOURS,YES,,,0.0,,0.0,,,,DEH,SM,-105.03559226,39.61039931,WALMART NEIGHBORHOOD STORE,0.0,3615 W BOWLES AVE,,LITTLETON,CO,80123,{5C53BB68-0F96-4F87-B9B2-119416C699E2}
(303) 937-8272,6AM-9:30PM,YES,,,0.0,,0.0,,,,DEH,SPCL,-105.03535695,39.71819398,PANADERIA MEXICO,170646.0,3637 W 1ST AVE,,DENVER,CO,80219,{1D46D782-F28A-4C7A-9A9B-15E167DDE21E}
(303) 989-3893,M-F 8AM-5PM,NO,549907,44521009,188.0,,1.0,A,,B,ESRI,SPCL,-105.09079662,39.6509411,PETERSON TURKEY FARM,0.0,3605 S CARR ST,,DENVER,CO,80235,{9B7989ED-196E-4E8D-B5A1-E70EE187B166}
(303) 355-5777,M-SA 8AM-6:30PM; SU 8AM-6PM,,543101,44523003,666.0,,3.0,A,,A,ESRI,SPCL,-104.92219147,39.71303797,PETE'S FRUITS & VEGETABLES,351739.0,5606 E CEDAR AVE,,DENVER,CO,80224,{A14924EB-65CF-4CAD-AF20-12C85B1C3BB8}
(303) 455-6328,M-SA 10:30AM-6:30PM; SU 11AM-5PM,NO,,,0.0,,0.0,,,,DEH,SPCL,-105.01117435,39.76377943,PIG & BLOCK,378010.0,3326 N TEJON ST,,DENVER,CO,80211,{57167CC7-A350-4EA9-8918-33AF1F83A231}
(720) 374-0278,24 HOURS,YES,,,0.0,,0.0,,,,DEH,SC,-104.77372906,39.76206129,WALMART,0.0,3301 TOWER RD,,AURORA,CO,80011,{55C5AA90-3591-46E9-88BD-B807869A4DD1}
(303) 333-7094,M-SA 8AM-9PM; SU 8AM-9PM,YES,541105,44511003,494.0,,2.0,A,,A,ESRI,SGS,-104.95594949,39.73498119,12TH AVE MARKET AND DELI,351828.0,2620 E 12TH AVE,,DENVER,CO,80206,{75D8B15A-1AE9-4DA1-8E69-9C1CE782C8C1}
(303) 936-0204,,,541101,44511001,494.0,,2.0,A,,A,ESRI,SGS,-105.00882586,39.69709618,ATHMAR MARKET,189785.0,1789 W MISSISSIPPI AVE,,DENVER,CO,80223,{1D43EE07-D911-4213-932A-AB31F17FBF0C}
(303) 751-5050,10AM-9PM,YES,541105,44511003,988.0,,4.0,A,,A,ESRI,SGS,-104.8622601,39.6669556,BANGLA BAZAAR INTL MKT GROCERY,0.0,2705 S PARKER RD,,AURORA,CO,80014,{DEC3A442-FABC-4CCC-98D5-B8F6A9C8A49A}
(303) 743-8163,10AM-7PM,YES,542107,44521006,231.0,,1.0,A,,A,ESRI,SGS,-104.89603218,39.69628596,BLACK SEA MARKET,0.0,7920 E MISSISSIPPI AVE,#M,DENVER,CO,80247,{FC0038C5-A5CF-4DD3-BEE4-9E91B681EEFF}
(303) 369-1010,,,541105,44511003,247.0,,1.0,A,,A,ESRI,SGS,-104.84939616,39.65991783,BOMBAY BAZAAR,0.0,3140 S PARKER RD,#4,AURORA,CO,80014,{03A7E5C3-23C4-426F-8BDA-471786B88395}
(303) 371-5698,9AM-9:45PM,YES,,,0.0,,0.0,,,,DEH,SGS,-104.84654772,39.78099881,CARNICERIA CHIHUA,166708.0,4660 N PEORIA ST,,DENVER,CO,80239,{6391A640-9EE0-401C-BBD2-4C00978C7359}
(303) 371-8550,8AM-9PM,YES,542107,44521006,693.0,,3.0,A,,A,ESRI,SGS,-104.77141297,39.78124054,CARNICERIA CHIHUAHUA,5333.0,4650 TOWER RD,,DENVER,CO,80249,{8EDB06DA-1E80-4368-990A-82B1C4F9967C}
(303) 934-0681,M-F 9AM-9PM; SA-SU 8AM-8PM,YES,542107,44521006,462.0,,2.0,A,,A,ESRI,SGS,-105.03223162,39.71787595,CARNICERIA CZACAPECAS,77231.0,70 KNOX CT,,DENVER,CO,80219,{415ADDE8-C98D-469D-9E3B-CF36944D20A2}
(303)371-7362,8AM-9PM,YES,,,0.0,,0.0,,,,DEH,SGS,-104.80923585,39.78405922,CARNICERIA FIORDALISA,171736.0,4812 N CHAMBERS RD,,DENVER,CO,80239,{B9BE0A86-DB2F-4E35-BC76-9B6AC08D4AB6}
(303) 341-0611,9AM-9PM,NO,542107,44521006,924.0,,4.0,A,,A,ESRI,SGS,-104.86172621,39.73928572,CARNICERIA LA VICTORIA,0.0,1436 JAMAICA ST,#B,AURORA,CO,80010,{39D538D6-6A9B-4E17-AD60-97CE2A5B07AB}
